State,Year,Industry,Count
Nevada,2015,Depository Institution,12062
Nevada,2015,Insurance Company,7
Nevada,2015,Money Services Business (MSB),10663
Nevada,2015,Other,105
Nevada,2015,Securities/Futures,74
Nevada,2015,[Total],34699
New Hampshire,2015,Depository Institution,2284
New Hampshire,2015,Loan or Finance Company,2
New Hampshire,2015,Money Services Business (MSB),6226
New Hampshire,2015,Other,227
New Hampshire,2015,Securities/Futures,26
New Hampshire,2015,[Total],8765
New Jersey,2015,Casino/Card Club - State Licensed Casino,4843
New Jersey,2015,Depository Institution,29757
New Jersey,2015,Insurance Company,95
New Jersey,2015,Loan or Finance Company,20
New Jersey,2015,Money Services Business (MSB),32120
New Jersey,2015,Other,470
New Jersey,2015,Securities/Futures,1310
New Jersey,2015,[Total],68615
New Mexico,2015,Casino/Card Club - State Licensed Casino,51
New Mexico,2015,Casino/Card Club - Tribal Authorized Casino,308
New Mexico,2015,Depository Institution,3721
New Mexico,2015,Insurance Company,1
New Mexico,2015,Loan or Finance Company,1
New Mexico,2015,Money Services Business (MSB),5226
New Mexico,2015,Other,10
New Mexico,2015,Securities/Futures,20
New Mexico,2015,[Total],9338
New York,2015,Casino/Card Club - Card Club,1
New York,2015,Casino/Card Club - State Licensed Casino,28
New York,2015,Casino/Card Club - Tribal Authorized Casino,174
New York,2015,Depository Institution,96098
New York,2015,Insurance Company,826
New York,2015,Loan or Finance Company,19
New York,2015,Money Services Business (MSB),112042
New York,2015,Other,3783
New York,2015,Securities/Futures,3052
New York,2015,[Total],216023
North Carolina,2015,Casino/Card Club - Tribal Authorized Casino,1274
North Carolina,2015,Depository Institution,43302
North Carolina,2015,Insurance Company,4
North Carolina,2015,Loan or Finance Company,10
North Carolina,2015,Money Services Business (MSB),34918
North Carolina,2015,Other,422
North Carolina,2015,Securities/Futures,214
North Carolina,2015,[Total],80144
North Dakota,2015,Casino/Card Club - State Licensed Casino,1
North Dakota,2015,Casino/Card Club - Tribal Authorized Casino,10
North Dakota,2015,Depository Institution,1150
North Dakota,2015,Insurance Company,1
North Dakota,2015,Money Services Business (MSB),2518
North Dakota,2015,Other,18
North Dakota,2015,Securities/Futures,3
North Dakota,2015,[Total],3701
Northern Mariana Islands,2015,Casino/Card Club - State Licensed Casino,16
Northern Mariana Islands,2015,Depository Institution,225
Northern Mariana Islands,2015,Money Services Business (MSB),575
Northern Mariana Islands,2015,[Total],816
Ohio,2015,Casino/Card Club - Other Casino/Card Club,129
Ohio,2015,Casino/Card Club - State Licensed Casino,1007
Ohio,2015,Depository Institution,91863
Ohio,2015,Insurance Company,230
Ohio,2015,Loan or Finance Company,7
Ohio,2015,Money Services Business (MSB),22859
Ohio,2015,Other,317
Ohio,2015,Securities/Futures,212
Ohio,2015,[Total],116624
Oklahoma,2015,Casino/Card Club - State Licensed Casino,195
Oklahoma,2015,Casino/Card Club - Tribal Authorized Casino,2168
Oklahoma,2015,Depository Institution,7273
Oklahoma,2015,Loan or Finance Company,1
Oklahoma,2015,Money Services Business (MSB),10291
Oklahoma,2015,Other,110
Oklahoma,2015,Securities/Futures,51
Oklahoma,2015,[Total],20089
Oregon,2015,Casino/Card Club - Tribal Authorized Casino,34
Oregon,2015,Depository Institution,7679
Oregon,2015,Loan or Finance Company,1
Oregon,2015,Money Services Business (MSB),7595
Oregon,2015,Other,32
Oregon,2015,Securities/Futures,52
Oregon,2015,[Total],15393
Palau,2015,Depository Institution,70
Palau,2015,Money Services Business (MSB),4
Palau,2015,[Total],74
Pennsylvania,2015,Casino/Card Club - Other Casino/Card Club,2
Pennsylvania,2015,Casino/Card Club - State Licensed Casino,3327
Pennsylvania,2015,Casino/Card Club - Tribal Authorized Casino,1
Pennsylvania,2015,Depository Institution,30070
Pennsylvania,2015,Insurance Company,31
Pennsylvania,2015,Loan or Finance Company,5
Pennsylvania,2015,Money Services Business (MSB),29064
Pennsylvania,2015,Other,266
Pennsylvania,2015,Securities/Futures,595
Pennsylvania,2015,[Total],63361
Puerto Rico,2015,Casino/Card Club - State Licensed Casino,249
Puerto Rico,2015,Depository Institution,5638
Puerto Rico,2015,Insurance Company,17
Puerto Rico,2015,Loan or Finance Company,2
Puerto Rico,2015,Money Services Business (MSB),13358
Puerto Rico,2015,Other,268
Puerto Rico,2015,Securities/Futures,69
Puerto Rico,2015,[Total],19601
Rhode Island,2015,Casino/Card Club - State Licensed Casino,245
Rhode Island,2015,Depository Institution,3697
Rhode Island,2015,Insurance Company,13
Rhode Island,2015,Money Services Business (MSB),3893
Rhode Island,2015,Other,25
Rhode Island,2015,Securities/Futures,2545
Rhode Island,2015,[Total],10418
South Carolina,2015,Depository Institution,9061
South Carolina,2015,Insurance Company,1
South Carolina,2015,Loan or Finance Company,4
South Carolina,2015,Money Services Business (MSB),14060
South Carolina,2015,Other,48
South Carolina,2015,Securities/Futures,71
South Carolina,2015,[Total],23245
South Dakota,2015,Casino/Card Club - Other Casino/Card Club,1
South Dakota,2015,Casino/Card Club - State Licensed Casino,2
South Dakota,2015,Casino/Card Club - Tribal Authorized Casino,18
South Dakota,2015,Depository Institution,16825
South Dakota,2015,Insurance Company,1
South Dakota,2015,Money Services Business (MSB),2114
South Dakota,2015,Other,16
South Dakota,2015,Securities/Futures,10
South Dakota,2015,[Total],18987
Tennessee,2015,Depository Institution,13792
Tennessee,2015,Insurance Company,3
Tennessee,2015,Loan or Finance Company,2
Tennessee,2015,Money Services Business (MSB),16716
Tennessee,2015,Other,1746
Tennessee,2015,Securities/Futures,93
Tennessee,2015,[Total],32352
Texas,2015,Casino/Card Club - Tribal Authorized Casino,31
Texas,2015,Depository Institution,77636
Texas,2015,Housing Government Sponsored Enterprise GSE,60
Texas,2015,Insurance Company,151
Texas,2015,Loan or Finance Company,393
Texas,2015,Money Services Business (MSB),89116
Texas,2015,Other,1554
Texas,2015,Securities/Futures,988
Texas,2015,[Total],169929
Unknown,2015,Casino/Card Club - Card Club,1
Unknown,2015,Casino/Card Club - Other Casino/Card Club,6
Unknown,2015,Casino/Card Club - State Licensed Casino,59
Unknown,2015,Casino/Card Club - Tribal Authorized Casino,13
Unknown,2015,Depository Institution,802
Unknown,2015,Insurance Company,1
Unknown,2015,Loan or Finance Company,5
Unknown,2015,Money Services Business (MSB),3246
Unknown,2015,Other,549
Unknown,2015,Securities/Futures,18
Unknown,2015,[Total],4700
Utah,2015,Depository Institution,17849
Utah,2015,Loan or Finance Company,7
Utah,2015,Money Services Business (MSB),5459
Utah,2015,Other,18580
Utah,2015,Securities/Futures,2180
Utah,2015,[Total],44075
Vermont,2015,Depository Institution,965
Vermont,2015,Insurance Company,4
Vermont,2015,Money Services Business (MSB),3077
Vermont,2015,Other,1
Vermont,2015,Securities/Futures,16
Vermont,2015,[Total],4063
Virgin Islands,2015,Depository Institution,271
Virgin Islands,2015,Money Services Business (MSB),2640
Virgin Islands,2015,Securities/Futures,1
Virgin Islands,2015,[Total],2912
Virginia,2015,Casino/Card Club - Card Club,2
Virginia,2015,Casino/Card Club - State Licensed Casino,3
Virginia,2015,Depository Institution,45613
Virginia,2015,Housing Government Sponsored Enterprise GSE,14
Virginia,2015,Insurance Company,7
Virginia,2015,Loan or Finance Company,14
Virginia,2015,Money Services Business (MSB),27271
Virginia,2015,Other,437
Virginia,2015,Securities/Futures,1147
Virginia,2015,[Total],74508
Washington,2015,Casino/Card Club - State Licensed Casino,85
Washington,2015,Casino/Card Club - Tribal Authorized Casino,459
Washington,2015,Depository Institution,15326
Washington,2015,Insurance Company,32
Washington,2015,Loan or Finance Company,2
Washington,2015,Money Services Business (MSB),14462
Washington,2015,Other,88
Washington,2015,Securities/Futures,442
Washington,2015,[Total],30896
West Virginia,2015,Casino/Card Club - State Licensed Casino,1128
West Virginia,2015,Depository Institution,2793
West Virginia,2015,Insurance Company,1
West Virginia,2015,Money Services Business (MSB),4306
West Virginia,2015,Other,17
West Virginia,2015,Securities/Futures,8
West Virginia,2015,[Total],8253
Wisconsin,2015,Casino/Card Club - Other Casino/Card Club,1
Wisconsin,2015,Casino/Card Club - Tribal Authorized Casino,129
Wisconsin,2015,Depository Institution,6867
Wisconsin,2015,Insurance Company,137
Wisconsin,2015,Loan or Finance Company,1
Wisconsin,2015,Money Services Business (MSB),8352
Wisconsin,2015,Other,76
Wisconsin,2015,Securities/Futures,147
Wisconsin,2015,[Total],15710
Wyoming,2015,Depository Institution,688
Wyoming,2015,Insurance Company,1
Wyoming,2015,Loan or Finance Company,3
Wyoming,2015,Money Services Business (MSB),1680
Wyoming,2015,Other,3
Wyoming,2015,Securities/Futures,4
Wyoming,2015,[Total],2379
Alabama,2016,Casino/Card Club - Tribal Authorized Casino,189
Alabama,2016,Depository Institution,13026
Alabama,2016,Insurance Company,3
Alabama,2016,Money Services Business (MSB),14821
Alabama,2016,Other,60
Alabama,2016,Securities/Futures,68
Alabama,2016,[Total],28167
Alaska,2016,Depository Institution,2682
Alaska,2016,Loan or Finance Company,2
Alaska,2016,Money Services Business (MSB),2512
Alaska,2016,Other,11
Alaska,2016,Securities/Futures,11
Alaska,2016,[Total],5218
American Samoa,2016,Depository Institution,79
American Samoa,2016,Money Services Business (MSB),162
American Samoa,2016,[Total],241
Arizona,2016,Casino/Card Club - State Licensed Casino,2
Arizona,2016,Casino/Card Club - Tribal Authorized Casino,312
Arizona,2016,Depository Institution,18839
Arizona,2016,Insurance Company,7
Arizona,2016,Loan or Finance Company,21
Arizona,2016,Money Services Business (MSB),17221
Arizona,2016,Other,136
Arizona,2016,Securities/Futures,281
Arizona,2016,[Total],36819
Arkansas,2016,Casino/Card Club - Other Casino/Card Club,13
Arkansas,2016,Depository Institution,4775
Arkansas,2016,Insurance Company,1
Arkansas,2016,Loan or Finance Company,1
Arkansas,2016,Money Services Business (MSB),9450
Arkansas,2016,Other,36
Arkansas,2016,Securities/Futures,32
Arkansas,2016,[Total],14308
California,2016,Casino/Card Club - Card Club,2214
California,2016,Casino/Card Club - Other Casino/Card Club,2
California,2016,Casino/Card Club - State Licensed Casino,566
California,2016,Casino/Card Club - Tribal Authorized Casino,3130
California,2016,Depository Institution,164910
California,2016,Housing Government Sponsored Enterprise GSE,2
California,2016,Insurance Company,40
California,2016,Loan or Finance Company,333
California,2016,Money Services Business (MSB),199426
California,2016,Other,1846
California,2016,Securities/Futures,4380
California,2016,[Total],376849
Colorado,2016,Casino/Card Club - State Licensed Casino,901
Colorado,2016,Casino/Card Club - Tribal Authorized Casino,2
Colorado,2016,Depository Institution,14675
Colorado,2016,Insurance Company,5
Colorado,2016,Loan or Finance Company,22
Colorado,2016,Money Services Business (MSB),44443
Colorado,2016,Other,531
Colorado,2016,Securities/Futures,336
Colorado,2016,[Total],60915
Connecticut,2016,Casino/Card Club - Tribal Authorized Casino,611
Connecticut,2016,Depository Institution,11831
Connecticut,2016,Insurance Company,49
Connecticut,2016,Loan or Finance Company,16
Connecticut,2016,Money Services Business (MSB),11154
Connecticut,2016,Other,90
Connecticut,2016,Securities/Futures,438
Connecticut,2016,[Total],24189
Delaware,2016,Casino/Card Club - State Licensed Casino,27
Delaware,2016,Depository Institution,75453
Delaware,2016,Loan or Finance Company,7
Delaware,2016,Money Services Business (MSB),7270
Delaware,2016,Other,4876
Delaware,2016,Securities/Futures,146
Delaware,2016,[Total],87779
District of Columbia,2016,Depository Institution,3865
District of Columbia,2016,Housing Government Sponsored Enterprise GSE,225
District of Columbia,2016,Insurance Company,1
District of Columbia,2016,Money Services Business (MSB),9363
District of Columbia,2016,Other,337
District of Columbia,2016,Securities/Futures,53
District of Columbia,2016,[Total],13844
Florida,2016,Casino/Card Club - Card Club,26
Florida,2016,Casino/Card Club - Other Casino/Card Club,22
Florida,2016,Casino/Card Club - State Licensed Casino,107
Florida,2016,Casino/Card Club - Tribal Authorized Casino,2565
Florida,2016,Depository Institution,68949
Florida,2016,Insurance Company,3
Florida,2016,Loan or Finance Company,279
Florida,2016,Money Services Business (MSB),83527
Florida,2016,Other,664
Florida,2016,Securities/Futures,1523
Florida,2016,[Total],157665
Georgia,2016,Depository Institution,33607
Georgia,2016,Housing Government Sponsored Enterprise GSE,7
Georgia,2016,Insurance Company,145
Georgia,2016,Loan or Finance Company,29
Georgia,2016,Money Services Business (MSB),39000
Georgia,2016,Other,894
Georgia,2016,Securities/Futures,177
Georgia,2016,[Total],73859
Guam,2016,Depository Institution,654
Guam,2016,Money Services Business (MSB),357
Guam,2016,Other,4
Guam,2016,[Total],1015
Hawaii,2016,Depository Institution,8078
Hawaii,2016,Loan or Finance Company,1
Hawaii,2016,Money Services Business (MSB),7302
Hawaii,2016,Other,7
Hawaii,2016,Securities/Futures,14
Hawaii,2016,[Total],15402
Idaho,2016,Casino/Card Club - Tribal Authorized Casino,5
Idaho,2016,Depository Institution,2167
Idaho,2016,Insurance Company,1
Idaho,2016,Money Services Business (MSB),3819
Idaho,2016,Other,8
Idaho,2016,Securities/Futures,18
Idaho,2016,[Total],6018
Illinois,2016,Casino/Card Club - Other Casino/Card Club,1
Illinois,2016,Casino/Card Club - State Licensed Casino,597
Illinois,2016,Depository Institution,32830
Illinois,2016,Insurance Company,22
Illinois,2016,Loan or Finance Company,9
Illinois,2016,Money Services Business (MSB),28788
Illinois,2016,Other,766
Illinois,2016,Securities/Futures,590
Illinois,2016,[Total],63603
Indiana,2016,Casino/Card Club - State Licensed Casino,3137
Indiana,2016,Depository Institution,12294
Indiana,2016,Insurance Company,41
Indiana,2016,Loan or Finance Company,6
Indiana,2016,Money Services Business (MSB),16567
Indiana,2016,Other,124
Indiana,2016,Securities/Futures,112
Indiana,2016,[Total],32281
Iowa,2016,Casino/Card Club - State Licensed Casino,630
Iowa,2016,Casino/Card Club - Tribal Authorized Casino,52
Iowa,2016,Depository Institution,4460
Iowa,2016,Housing Government Sponsored Enterprise GSE,3
Iowa,2016,Insurance Company,131
Iowa,2016,Loan or Finance Company,22
Iowa,2016,Money Services Business (MSB),7301
Iowa,2016,Other,37
Iowa,2016,Securities/Futures,79
Iowa,2016,[Total],12715
Kansas,2016,Casino/Card Club - State Licensed Casino,151
Kansas,2016,Casino/Card Club - Tribal Authorized Casino,62
Kansas,2016,Depository Institution,5701
Kansas,2016,Housing Government Sponsored Enterprise GSE,3
Kansas,2016,Insurance Company,5
Kansas,2016,Loan or Finance Company,1
Kansas,2016,Money Services Business (MSB),7512
Kansas,2016,Other,73
Kansas,2016,Securities/Futures,46
Kansas,2016,[Total],13554
Kentucky,2016,Depository Institution,5522
Kentucky,2016,Loan or Finance Company,2
Kentucky,2016,Money Services Business (MSB),11354
Kentucky,2016,Other,44
Kentucky,2016,Securities/Futures,118
Kentucky,2016,[Total],17040
Louisiana,2016,Casino/Card Club - Other Casino/Card Club,165
Louisiana,2016,Casino/Card Club - State Licensed Casino,5769
