State,Year,Industry,Count
Oregon,2015,Depository Institution,7679
Oregon,2015,Loan or Finance Company,1
Oregon,2015,Money Services Business (MSB),7595
Oregon,2015,Other,32
Oregon,2015,Securities/Futures,52
Palau,2015,Depository Institution,70
Palau,2015,Money Services Business (MSB),4
Pennsylvania,2015,Casino/Card Club - Other Casino/Card Club,2
Pennsylvania,2015,Casino/Card Club - State Licensed Casino,3327
Pennsylvania,2015,Casino/Card Club - Tribal Authorized Casino,1
Pennsylvania,2015,Depository Institution,30070
Pennsylvania,2015,Insurance Company,31
Pennsylvania,2015,Loan or Finance Company,5
Pennsylvania,2015,Money Services Business (MSB),29064
Pennsylvania,2015,Other,266
Pennsylvania,2015,Securities/Futures,595
Puerto Rico,2015,Casino/Card Club - State Licensed Casino,249
Puerto Rico,2015,Depository Institution,5638
Puerto Rico,2015,Insurance Company,17
Puerto Rico,2015,Loan or Finance Company,2
Puerto Rico,2015,Money Services Business (MSB),13358
Puerto Rico,2015,Other,268
Puerto Rico,2015,Securities/Futures,69
Rhode Island,2015,Casino/Card Club - State Licensed Casino,245
Rhode Island,2015,Depository Institution,3697
Rhode Island,2015,Insurance Company,13
Rhode Island,2015,Money Services Business (MSB),3893
Rhode Island,2015,Other,25
Rhode Island,2015,Securities/Futures,2545
South Carolina,2015,Depository Institution,9061
South Carolina,2015,Insurance Company,1
South Carolina,2015,Loan or Finance Company,4
South Carolina,2015,Money Services Business (MSB),14060
South Carolina,2015,Other,48
South Carolina,2015,Securities/Futures,71
South Dakota,2015,Casino/Card Club - Other Casino/Card Club,1
South Dakota,2015,Casino/Card Club - State Licensed Casino,2
South Dakota,2015,Casino/Card Club - Tribal Authorized Casino,18
South Dakota,2015,Depository Institution,16825
South Dakota,2015,Insurance Company,1
South Dakota,2015,Money Services Business (MSB),2114
South Dakota,2015,Other,16
South Dakota,2015,Securities/Futures,10
Tennessee,2015,Depository Institution,13792
Tennessee,2015,Insurance Company,3
Tennessee,2015,Loan or Finance Company,2
Tennessee,2015,Money Services Business (MSB),16716
Tennessee,2015,Other,1746
Tennessee,2015,Securities/Futures,93
Texas,2015,Casino/Card Club - Tribal Authorized Casino,31
Texas,2015,Depository Institution,77636
Texas,2015,Housing Government Sponsored Enterprise GSE,60
Texas,2015,Insurance Company,151
Texas,2015,Loan or Finance Company,393
Texas,2015,Money Services Business (MSB),89116
Texas,2015,Other,1554
Texas,2015,Securities/Futures,988
Unknown,2015,Casino/Card Club - Card Club,1
Unknown,2015,Casino/Card Club - Other Casino/Card Club,6
Unknown,2015,Casino/Card Club - State Licensed Casino,59
Unknown,2015,Casino/Card Club - Tribal Authorized Casino,13
Unknown,2015,Depository Institution,802
Unknown,2015,Insurance Company,1
Unknown,2015,Loan or Finance Company,5
Unknown,2015,Money Services Business (MSB),3246
Unknown,2015,Other,549
Unknown,2015,Securities/Futures,18
Utah,2015,Depository Institution,17849
Utah,2015,Loan or Finance Company,7
Utah,2015,Money Services Business (MSB),5459
Utah,2015,Other,18580
Utah,2015,Securities/Futures,2180
Vermont,2015,Depository Institution,965
Vermont,2015,Insurance Company,4
Vermont,2015,Money Services Business (MSB),3077
Vermont,2015,Other,1
Vermont,2015,Securities/Futures,16
Virgin Islands,2015,Depository Institution,271
Virgin Islands,2015,Money Services Business (MSB),2640
Virgin Islands,2015,Securities/Futures,1
Virginia,2015,Casino/Card Club - Card Club,2
Virginia,2015,Casino/Card Club - State Licensed Casino,3
Virginia,2015,Depository Institution,45613
Virginia,2015,Housing Government Sponsored Enterprise GSE,14
Virginia,2015,Insurance Company,7
Virginia,2015,Loan or Finance Company,14
Virginia,2015,Money Services Business (MSB),27271
Virginia,2015,Other,437
Virginia,2015,Securities/Futures,1147
Washington,2015,Casino/Card Club - State Licensed Casino,85
Washington,2015,Casino/Card Club - Tribal Authorized Casino,459
Washington,2015,Depository Institution,15326
Washington,2015,Insurance Company,32
Washington,2015,Loan or Finance Company,2
Washington,2015,Money Services Business (MSB),14462
Washington,2015,Other,88
Washington,2015,Securities/Futures,442
West Virginia,2015,Casino/Card Club - State Licensed Casino,1128
West Virginia,2015,Depository Institution,2793
West Virginia,2015,Insurance Company,1
West Virginia,2015,Money Services Business (MSB),4306
West Virginia,2015,Other,17
West Virginia,2015,Securities/Futures,8
Wisconsin,2015,Casino/Card Club - Other Casino/Card Club,1
Wisconsin,2015,Casino/Card Club - Tribal Authorized Casino,129
Wisconsin,2015,Depository Institution,6867
Wisconsin,2015,Insurance Company,137
Wisconsin,2015,Loan or Finance Company,1
Wisconsin,2015,Money Services Business (MSB),8352
Wisconsin,2015,Other,76
Wisconsin,2015,Securities/Futures,147
Wyoming,2015,Depository Institution,688
Wyoming,2015,Insurance Company,1
Wyoming,2015,Loan or Finance Company,3
Wyoming,2015,Money Services Business (MSB),1680
Wyoming,2015,Other,3
Wyoming,2015,Securities/Futures,4
Alabama,2016,Casino/Card Club - Tribal Authorized Casino,189
Alabama,2016,Depository Institution,13026
Alabama,2016,Insurance Company,3
Alabama,2016,Money Services Business (MSB),14821
Alabama,2016,Other,60
Alabama,2016,Securities/Futures,68
Alaska,2016,Depository Institution,2682
Alaska,2016,Loan or Finance Company,2
Alaska,2016,Money Services Business (MSB),2512
Alaska,2016,Other,11
Alaska,2016,Securities/Futures,11
American Samoa,2016,Depository Institution,79
American Samoa,2016,Money Services Business (MSB),162
Arizona,2016,Casino/Card Club - State Licensed Casino,2
Arizona,2016,Casino/Card Club - Tribal Authorized Casino,312
Arizona,2016,Depository Institution,18839
Arizona,2016,Insurance Company,7
Arizona,2016,Loan or Finance Company,21
Arizona,2016,Money Services Business (MSB),17221
Arizona,2016,Other,136
Arizona,2016,Securities/Futures,281
Arkansas,2016,Casino/Card Club - Other Casino/Card Club,13
Arkansas,2016,Depository Institution,4775
Arkansas,2016,Insurance Company,1
Arkansas,2016,Loan or Finance Company,1
Arkansas,2016,Money Services Business (MSB),9450
Arkansas,2016,Other,36
Arkansas,2016,Securities/Futures,32
California,2016,Casino/Card Club - Card Club,2214
California,2016,Casino/Card Club - Other Casino/Card Club,2
California,2016,Casino/Card Club - State Licensed Casino,566
California,2016,Casino/Card Club - Tribal Authorized Casino,3130
California,2016,Depository Institution,164910
California,2016,Housing Government Sponsored Enterprise GSE,2
California,2016,Insurance Company,40
California,2016,Loan or Finance Company,333
California,2016,Money Services Business (MSB),199426
California,2016,Other,1846
California,2016,Securities/Futures,4380
Colorado,2016,Casino/Card Club - State Licensed Casino,901
Colorado,2016,Casino/Card Club - Tribal Authorized Casino,2
Colorado,2016,Depository Institution,14675
Colorado,2016,Insurance Company,5
Colorado,2016,Loan or Finance Company,22
Colorado,2016,Money Services Business (MSB),44443
Colorado,2016,Other,531
Colorado,2016,Securities/Futures,336
Connecticut,2016,Casino/Card Club - Tribal Authorized Casino,611
Connecticut,2016,Depository Institution,11831
Connecticut,2016,Insurance Company,49
Connecticut,2016,Loan or Finance Company,16
Connecticut,2016,Money Services Business (MSB),11154
Connecticut,2016,Other,90
Connecticut,2016,Securities/Futures,438
Delaware,2016,Casino/Card Club - State Licensed Casino,27
Delaware,2016,Depository Institution,75453
Delaware,2016,Loan or Finance Company,7
Delaware,2016,Money Services Business (MSB),7270
Delaware,2016,Other,4876
Delaware,2016,Securities/Futures,146
District of Columbia,2016,Depository Institution,3865
District of Columbia,2016,Housing Government Sponsored Enterprise GSE,225
District of Columbia,2016,Insurance Company,1
District of Columbia,2016,Money Services Business (MSB),9363
District of Columbia,2016,Other,337
District of Columbia,2016,Securities/Futures,53
Florida,2016,Casino/Card Club - Card Club,26
Florida,2016,Casino/Card Club - Other Casino/Card Club,22
Florida,2016,Casino/Card Club - State Licensed Casino,107
Florida,2016,Casino/Card Club - Tribal Authorized Casino,2565
Florida,2016,Depository Institution,68949
Florida,2016,Insurance Company,3
Florida,2016,Loan or Finance Company,279
Florida,2016,Money Services Business (MSB),83527
Florida,2016,Other,664
Florida,2016,Securities/Futures,1523
Georgia,2016,Depository Institution,33607
Georgia,2016,Housing Government Sponsored Enterprise GSE,7
Georgia,2016,Insurance Company,145
Georgia,2016,Loan or Finance Company,29
Georgia,2016,Money Services Business (MSB),39000
Georgia,2016,Other,894
Georgia,2016,Securities/Futures,177
Guam,2016,Depository Institution,654
Guam,2016,Money Services Business (MSB),357
Guam,2016,Other,4
Hawaii,2016,Depository Institution,8078
Hawaii,2016,Loan or Finance Company,1
Hawaii,2016,Money Services Business (MSB),7302
Hawaii,2016,Other,7
Hawaii,2016,Securities/Futures,14
Idaho,2016,Casino/Card Club - Tribal Authorized Casino,5
Idaho,2016,Depository Institution,2167
Idaho,2016,Insurance Company,1
Idaho,2016,Money Services Business (MSB),3819
Idaho,2016,Other,8
Idaho,2016,Securities/Futures,18
Illinois,2016,Casino/Card Club - Other Casino/Card Club,1
Illinois,2016,Casino/Card Club - State Licensed Casino,597
Illinois,2016,Depository Institution,32830
Illinois,2016,Insurance Company,22
Illinois,2016,Loan or Finance Company,9
Illinois,2016,Money Services Business (MSB),28788
Illinois,2016,Other,766
Illinois,2016,Securities/Futures,590
Indiana,2016,Casino/Card Club - State Licensed Casino,3137
Indiana,2016,Depository Institution,12294
Indiana,2016,Insurance Company,41
Indiana,2016,Loan or Finance Company,6
Indiana,2016,Money Services Business (MSB),16567
Indiana,2016,Other,124
Indiana,2016,Securities/Futures,112
Iowa,2016,Casino/Card Club - State Licensed Casino,630
Iowa,2016,Casino/Card Club - Tribal Authorized Casino,52
Iowa,2016,Depository Institution,4460
Iowa,2016,Housing Government Sponsored Enterprise GSE,3
Iowa,2016,Insurance Company,131
Iowa,2016,Loan or Finance Company,22
Iowa,2016,Money Services Business (MSB),7301
Iowa,2016,Other,37
Iowa,2016,Securities/Futures,79
Kansas,2016,Casino/Card Club - State Licensed Casino,151
Kansas,2016,Casino/Card Club - Tribal Authorized Casino,62
Kansas,2016,Depository Institution,5701
Kansas,2016,Housing Government Sponsored Enterprise GSE,3
Kansas,2016,Insurance Company,5
Kansas,2016,Loan or Finance Company,1
Kansas,2016,Money Services Business (MSB),7512
Kansas,2016,Other,73
Kansas,2016,Securities/Futures,46
Kentucky,2016,Depository Institution,5522
Kentucky,2016,Loan or Finance Company,2
Kentucky,2016,Money Services Business (MSB),11354
Kentucky,2016,Other,44
Kentucky,2016,Securities/Futures,118
Louisiana,2016,Casino/Card Club - Other Casino/Card Club,165
Louisiana,2016,Casino/Card Club - State Licensed Casino,5769
Louisiana,2016,Casino/Card Club - Tribal Authorized Casino,34
Louisiana,2016,Depository Institution,10152
Louisiana,2016,Insurance Company,6
Louisiana,2016,Loan or Finance Company,5
Louisiana,2016,Money Services Business (MSB),17167
Louisiana,2016,Other,30
Louisiana,2016,Securities/Futures,57
Maine,2016,Casino/Card Club - State Licensed Casino,26
Maine,2016,Depository Institution,3935
Maine,2016,Loan or Finance Company,2
Maine,2016,Money Services Business (MSB),7878
Maine,2016,Other,11
Maine,2016,Securities/Futures,9
Marshall Islands,2016,Depository Institution,1
Marshall Islands,2016,Money Services Business (MSB),16
Maryland,2016,Casino/Card Club - State Licensed Casino,1506
Maryland,2016,Depository Institution,17533
Maryland,2016,Insurance Company,5
Maryland,2016,Loan or Finance Company,7
Maryland,2016,Money Services Business (MSB),31315
Maryland,2016,Other,72
Maryland,2016,Securities/Futures,136
Massachusetts,2016,Casino/Card Club - State Licensed Casino,19
Massachusetts,2016,Depository Institution,18149
Massachusetts,2016,Housing Government Sponsored Enterprise GSE,2
Massachusetts,2016,Insurance Company,236
Massachusetts,2016,Loan or Finance Company,13
Massachusetts,2016,Money Services Business (MSB),27884
Massachusetts,2016,Other,1466
Massachusetts,2016,Securities/Futures,3353
Michigan,2016,Casino/Card Club - Other Casino/Card Club,4
Michigan,2016,Casino/Card Club - State Licensed Casino,678
Michigan,2016,Casino/Card Club - Tribal Authorized Casino,271
Michigan,2016,Depository Institution,17184
Michigan,2016,Insurance Company,40
Michigan,2016,Loan or Finance Company,1496
Michigan,2016,Money Services Business (MSB),19747
Michigan,2016,Other,4885
Michigan,2016,Securities/Futures,138
"Micronesia, Federated States",2016,Depository Institution,4
"Micronesia, Federated States",2016,Money Services Business (MSB),19
Minnesota,2016,Casino/Card Club - Card Club,60
Minnesota,2016,Casino/Card Club - Other Casino/Card Club,2
Minnesota,2016,Casino/Card Club - Tribal Authorized Casino,585
Minnesota,2016,Depository Institution,10094
Minnesota,2016,Insurance Company,94
Minnesota,2016,Loan or Finance Company,3
Minnesota,2016,Money Services Business (MSB),19349
Minnesota,2016,Other,35
Minnesota,2016,Securities/Futures,511
Mississippi,2016,Casino/Card Club - State Licensed Casino,2118
Mississippi,2016,Casino/Card Club - Tribal Authorized Casino,61
Mississippi,2016,Depository Institution,9200
Mississippi,2016,Insurance Company,9
Mississippi,2016,Loan or Finance Company,4
Mississippi,2016,Money Services Business (MSB),11267
Mississippi,2016,Other,18
Mississippi,2016,Securities/Futures,32
Missouri,2016,Casino/Card Club - State Licensed Casino,2055
Missouri,2016,Depository Institution,10744
Missouri,2016,Loan or Finance Company,17
Missouri,2016,Money Services Business (MSB),14591
Missouri,2016,Other,502
Missouri,2016,Securities/Futures,1579
Montana,2016,Casino/Card Club - Tribal Authorized Casino,1
Montana,2016,Depository Institution,1474
Montana,2016,Insurance Company,1
Montana,2016,Money Services Business (MSB),2469
Montana,2016,Other,4
Montana,2016,Securities/Futures,16
Nebraska,2016,Casino/Card Club - Tribal Authorized Casino,5
Nebraska,2016,Depository Institution,4013
Nebraska,2016,Insurance Company,31
Nebraska,2016,Money Services Business (MSB),5261
Nebraska,2016,Other,17
Nebraska,2016,Securities/Futures,1317
Nevada,2016,Casino/Card Club - Card Club,59
Nevada,2016,Casino/Card Club - Other Casino/Card Club,2
Nevada,2016,Casino/Card Club - State Licensed Casino,13679
Nevada,2016,Casino/Card Club - Tribal Authorized Casino,1
Nevada,2016,Depository Institution,14360
Nevada,2016,Loan or Finance Company,10
Nevada,2016,Money Services Business (MSB),12447
Nevada,2016,Other,210
Nevada,2016,Securities/Futures,83
New Hampshire,2016,Depository Institution,2629
New Hampshire,2016,Loan or Finance Company,7
New Hampshire,2016,Money Services Business (MSB),6924
New Hampshire,2016,Other,35
New Hampshire,2016,Securities/Futures,21
New Jersey,2016,Casino/Card Club - State Licensed Casino,3474
New Jersey,2016,Depository Institution,32267
