Industry,State_Territory,Year,Number_of_SARs
Loan,North Carolina,1/1/2022,1456
Loan,North Dakota,1/1/2022,0
Loan,Northern Mariana Islands,1/1/2022,0
Loan,Ohio,1/1/2022,223
Loan,Oklahoma,1/1/2022,20
Loan,Oregon,1/1/2022,12
Loan,Palau,1/1/2022,0
Loan,Pennsylvania,1/1/2022,253
Loan,Puerto Rico,1/1/2022,8
Loan,Rhode Island,1/1/2022,8
Loan,South Carolina,1/1/2022,49
Loan,South Dakota,1/1/2022,11
Loan,Tennessee,1/1/2022,64
Loan,Texas,1/1/2022,2475
Loan,U.S. Virgin Islands,1/1/2022,0
Loan,Unknown/Blank,1/1/2022,8
Loan,Utah,1/1/2022,32153
Loan,Vermont,1/1/2022,1
Loan,Virginia,1/1/2022,167
Loan,Washington,1/1/2022,21
Loan,West Virginia,1/1/2022,0
Loan,Wisconsin,1/1/2022,74
Loan,Wyoming,1/1/2022,2
Money Services,Alabama,1/1/2014,9411
Money Services,Alaska,1/1/2014,2071
Money Services,American Samoa,1/1/2014,235
Money Services,Arizona,1/1/2014,20455
Money Services,Arkansas,1/1/2014,5515
Money Services,California,1/1/2014,187924
Money Services,Colorado,1/1/2014,45792
Money Services,Connecticut,1/1/2014,8655
Money Services,Delaware,1/1/2014,2837
Money Services,District of Columbia,1/1/2014,3545
Money Services,Federated States of Micronesia,1/1/2014,16
Money Services,Florida,1/1/2014,68496
Money Services,Georgia,1/1/2014,29391
Money Services,Guam,1/1/2014,706
Money Services,Hawaii,1/1/2014,5693
Money Services,Idaho,1/1/2014,2384
Money Services,Illinois,1/1/2014,19705
Money Services,Indiana,1/1/2014,9677
Money Services,Iowa,1/1/2014,3878
Money Services,Kansas,1/1/2014,4611
Money Services,Kentucky,1/1/2014,7062
Money Services,Louisiana,1/1/2014,12239
Money Services,Maine,1/1/2014,3692
Money Services,Marshall Islands,1/1/2014,17
Money Services,Maryland,1/1/2014,19787
Money Services,Massachusetts,1/1/2014,19172
Money Services,Michigan,1/1/2014,13331
Money Services,Minnesota,1/1/2014,10414
Money Services,Mississippi,1/1/2014,7223
Money Services,Missouri,1/1/2014,8485
Money Services,Montana,1/1/2014,1307
Money Services,Nebraska,1/1/2014,3237
Money Services,Nevada,1/1/2014,9494
Money Services,New Hampshire,1/1/2014,4170
Money Services,New Jersey,1/1/2014,26587
Money Services,New Mexico,1/1/2014,4380
Money Services,New York,1/1/2014,95359
Money Services,North Carolina,1/1/2014,23496
Money Services,North Dakota,1/1/2014,1853
Money Services,Northern Mariana Islands,1/1/2014,362
Money Services,Ohio,1/1/2014,20392
Money Services,Oklahoma,1/1/2014,8513
Money Services,Oregon,1/1/2014,5656
Money Services,Palau,1/1/2014,3
Money Services,Pennsylvania,1/1/2014,22353
Money Services,Puerto Rico,1/1/2014,9260
Money Services,Rhode Island,1/1/2014,3002
Money Services,South Carolina,1/1/2014,9594
Money Services,South Dakota,1/1/2014,2402
Money Services,Tennessee,1/1/2014,13796
Money Services,Texas,1/1/2014,83966
Money Services,U.S. Virgin Islands,1/1/2014,1838
Money Services,Unknown/Blank,1/1/2014,2485
Money Services,Utah,1/1/2014,4343
Money Services,Vermont,1/1/2014,2347
Money Services,Virginia,1/1/2014,21204
Money Services,Washington,1/1/2014,10751
Money Services,West Virginia,1/1/2014,3026
Money Services,Wisconsin,1/1/2014,5591
Money Services,Wyoming,1/1/2014,1372
Money Services,Alabama,1/1/2015,13306
Money Services,Alaska,1/1/2015,2599
Money Services,American Samoa,1/1/2015,227
Money Services,Arizona,1/1/2015,19693
Money Services,Arkansas,1/1/2015,7388
Money Services,California,1/1/2015,197453
Money Services,Colorado,1/1/2015,43946
Money Services,Connecticut,1/1/2015,10633
Money Services,Delaware,1/1/2015,4076
Money Services,District of Columbia,1/1/2015,4034
Money Services,Federated States of Micronesia,1/1/2015,7
Money Services,Florida,1/1/2015,77821
Money Services,Georgia,1/1/2015,33845
Money Services,Guam,1/1/2015,553
Money Services,Hawaii,1/1/2015,7212
Money Services,Idaho,1/1/2015,3331
Money Services,Illinois,1/1/2015,24425
Money Services,Indiana,1/1/2015,12965
Money Services,Iowa,1/1/2015,5554
Money Services,Kansas,1/1/2015,6077
Money Services,Kentucky,1/1/2015,9477
Money Services,Louisiana,1/1/2015,15416
Money Services,Maine,1/1/2015,6196
Money Services,Marshall Islands,1/1/2015,17
Money Services,Maryland,1/1/2015,23726
Money Services,Massachusetts,1/1/2015,24603
Money Services,Michigan,1/1/2015,17476
Money Services,Minnesota,1/1/2015,14237
Money Services,Mississippi,1/1/2015,9512
Money Services,Missouri,1/1/2015,11822
Money Services,Montana,1/1/2015,2190
Money Services,Nebraska,1/1/2015,4167
Money Services,Nevada,1/1/2015,10637
Money Services,New Hampshire,1/1/2015,6231
Money Services,New Jersey,1/1/2015,32056
Money Services,New Mexico,1/1/2015,5250
Money Services,New York,1/1/2015,111456
Money Services,North Carolina,1/1/2015,34656
Money Services,North Dakota,1/1/2015,2499
Money Services,Northern Mariana Islands,1/1/2015,569
Money Services,Ohio,1/1/2015,22621
Money Services,Oklahoma,1/1/2015,10259
Money Services,Oregon,1/1/2015,7580
Money Services,Palau,1/1/2015,4
Money Services,Pennsylvania,1/1/2015,29034
Money Services,Puerto Rico,1/1/2015,13202
Money Services,Rhode Island,1/1/2015,3907
Money Services,South Carolina,1/1/2015,14052
Money Services,South Dakota,1/1/2015,2104
Money Services,Tennessee,1/1/2015,16652
Money Services,Texas,1/1/2015,88697
Money Services,U.S. Virgin Islands,1/1/2015,2593
Money Services,Unknown/Blank,1/1/2015,3246
Money Services,Utah,1/1/2015,5411
Money Services,Vermont,1/1/2015,3089
Money Services,Virginia,1/1/2015,27128
Money Services,Washington,1/1/2015,14406
Money Services,West Virginia,1/1/2015,4303
Money Services,Wisconsin,1/1/2015,8327
Money Services,Wyoming,1/1/2015,1676
Money Services,Alabama,1/1/2016,14618
Money Services,Alaska,1/1/2016,2511
Money Services,American Samoa,1/1/2016,162
Money Services,Arizona,1/1/2016,17063
Money Services,Arkansas,1/1/2016,9545
Money Services,California,1/1/2016,197976
Money Services,Colorado,1/1/2016,44077
Money Services,Connecticut,1/1/2016,11093
Money Services,Delaware,1/1/2016,7246
Money Services,District of Columbia,1/1/2016,9363
Money Services,Federated States of Micronesia,1/1/2016,19
Money Services,Florida,1/1/2016,82561
Money Services,Georgia,1/1/2016,38652
Money Services,Guam,1/1/2016,357
Money Services,Hawaii,1/1/2016,7233
Money Services,Idaho,1/1/2016,3785
Money Services,Illinois,1/1/2016,28306
Money Services,Indiana,1/1/2016,16225
Money Services,Iowa,1/1/2016,7203
Money Services,Kansas,1/1/2016,7435
Money Services,Kentucky,1/1/2016,11210
Money Services,Louisiana,1/1/2016,16991
Money Services,Maine,1/1/2016,7722
Money Services,Marshall Islands,1/1/2016,16
Money Services,Maryland,1/1/2016,30986
Money Services,Massachusetts,1/1/2016,27686
Money Services,Michigan,1/1/2016,19377
Money Services,Minnesota,1/1/2016,19178
Money Services,Mississippi,1/1/2016,11144
Money Services,Missouri,1/1/2016,14498
Money Services,Montana,1/1/2016,2451
Money Services,Nebraska,1/1/2016,5226
Money Services,Nevada,1/1/2016,12301
Money Services,New Hampshire,1/1/2016,6882
Money Services,New Jersey,1/1/2016,32927
Money Services,New Mexico,1/1/2016,5953
Money Services,New York,1/1/2016,109113
Money Services,North Carolina,1/1/2016,65309
Money Services,North Dakota,1/1/2016,2944
Money Services,Northern Mariana Islands,1/1/2016,137
Money Services,Ohio,1/1/2016,26191
Money Services,Oklahoma,1/1/2016,12796
Money Services,Oregon,1/1/2016,9397
Money Services,Palau,1/1/2016,2
Money Services,Pennsylvania,1/1/2016,32123
Money Services,Puerto Rico,1/1/2016,12066
Money Services,Rhode Island,1/1/2016,4219
Money Services,South Carolina,1/1/2016,25453
Money Services,South Dakota,1/1/2016,2227
Money Services,Tennessee,1/1/2016,20439
Money Services,Texas,1/1/2016,98742
Money Services,U.S. Virgin Islands,1/1/2016,2495
Money Services,Unknown/Blank,1/1/2016,5161
Money Services,Utah,1/1/2016,6484
Money Services,Vermont,1/1/2016,3454
Money Services,Virginia,1/1/2016,49877
Money Services,Washington,1/1/2016,15967
Money Services,West Virginia,1/1/2016,6152
Money Services,Wisconsin,1/1/2016,10448
Money Services,Wyoming,1/1/2016,2113
Money Services,Alabama,1/1/2017,15463
Money Services,Alaska,1/1/2017,2532
Money Services,American Samoa,1/1/2017,108
Money Services,Arizona,1/1/2017,18601
Money Services,Arkansas,1/1/2017,11319
Money Services,California,1/1/2017,205979
Money Services,Colorado,1/1/2017,52545
Money Services,Connecticut,1/1/2017,11541
Money Services,Delaware,1/1/2017,4539
Money Services,District of Columbia,1/1/2017,6162
Money Services,Federated States of Micronesia,1/1/2017,30
Money Services,Florida,1/1/2017,86616
Money Services,Georgia,1/1/2017,40311
Money Services,Guam,1/1/2017,442
Money Services,Hawaii,1/1/2017,7244
Money Services,Idaho,1/1/2017,3558
Money Services,Illinois,1/1/2017,28383
Money Services,Indiana,1/1/2017,17414
Money Services,Iowa,1/1/2017,7011
Money Services,Kansas,1/1/2017,7731
Money Services,Kentucky,1/1/2017,11789
Money Services,Louisiana,1/1/2017,17250
Money Services,Maine,1/1/2017,4123
Money Services,Marshall Islands,1/1/2017,55
Money Services,Maryland,1/1/2017,25007
Money Services,Massachusetts,1/1/2017,24290
Money Services,Michigan,1/1/2017,20360
Money Services,Minnesota,1/1/2017,22681
Money Services,Mississippi,1/1/2017,11407
Money Services,Missouri,1/1/2017,15149
Money Services,Montana,1/1/2017,2506
Money Services,Nebraska,1/1/2017,5234
Money Services,Nevada,1/1/2017,13041
Money Services,New Hampshire,1/1/2017,4289
Money Services,New Jersey,1/1/2017,36147
Money Services,New Mexico,1/1/2017,6160
Money Services,New York,1/1/2017,111000
Money Services,North Carolina,1/1/2017,39282
Money Services,North Dakota,1/1/2017,2836
Money Services,Northern Mariana Islands,1/1/2017,117
Money Services,Ohio,1/1/2017,29297
Money Services,Oklahoma,1/1/2017,13744
Money Services,Oregon,1/1/2017,10495
Money Services,Palau,1/1/2017,3
Money Services,Pennsylvania,1/1/2017,33588
Money Services,Puerto Rico,1/1/2017,14914
Money Services,Rhode Island,1/1/2017,3966
Money Services,South Carolina,1/1/2017,18450
Money Services,South Dakota,1/1/2017,2212
Money Services,Tennessee,1/1/2017,20521
Money Services,Texas,1/1/2017,100109
Money Services,U.S. Virgin Islands,1/1/2017,1967
Money Services,Unknown/Blank,1/1/2017,6527
Money Services,Utah,1/1/2017,6747
Money Services,Vermont,1/1/2017,2051
Money Services,Virginia,1/1/2017,33630
Money Services,Washington,1/1/2017,18048
Money Services,West Virginia,1/1/2017,5046
Money Services,Wisconsin,1/1/2017,10333
Money Services,Wyoming,1/1/2017,2050
Money Services,Alabama,1/1/2018,17011
Money Services,Alaska,1/1/2018,2897
Money Services,American Samoa,1/1/2018,117
Money Services,Arizona,1/1/2018,27019
Money Services,Arkansas,1/1/2018,14206
Money Services,California,1/1/2018,217045
Money Services,Colorado,1/1/2018,57859
Money Services,Connecticut,1/1/2018,14955
Money Services,Delaware,1/1/2018,4373
Money Services,District of Columbia,1/1/2018,6950
Money Services,Federated States of Micronesia,1/1/2018,30
Money Services,Florida,1/1/2018,96537
Money Services,Georgia,1/1/2018,44257
Money Services,Guam,1/1/2018,509
Money Services,Hawaii,1/1/2018,7754
Money Services,Idaho,1/1/2018,4151
Money Services,Illinois,1/1/2018,30499
Money Services,Indiana,1/1/2018,19525
Money Services,Iowa,1/1/2018,8165
Money Services,Kansas,1/1/2018,8469
Money Services,Kentucky,1/1/2018,12957
Money Services,Louisiana,1/1/2018,19684
Money Services,Maine,1/1/2018,3215
Money Services,Marshall Islands,1/1/2018,58
Money Services,Maryland,1/1/2018,27407
Money Services,Massachusetts,1/1/2018,27443
Money Services,Michigan,1/1/2018,23435
Money Services,Minnesota,1/1/2018,22944
Money Services,Mississippi,1/1/2018,13966
Money Services,Missouri,1/1/2018,18154
Money Services,Montana,1/1/2018,2512
Money Services,Nebraska,1/1/2018,6289
Money Services,Nevada,1/1/2018,16747
Money Services,New Hampshire,1/1/2018,3420
Money Services,New Jersey,1/1/2018,40839
Money Services,New Mexico,1/1/2018,7143
Money Services,New York,1/1/2018,115290
Money Services,North Carolina,1/1/2018,38015
Money Services,North Dakota,1/1/2018,3344
Money Services,Northern Mariana Islands,1/1/2018,144
Money Services,Ohio,1/1/2018,30271
Money Services,Oklahoma,1/1/2018,14682
Money Services,Oregon,1/1/2018,13724
Money Services,Palau,1/1/2018,10
Money Services,Pennsylvania,1/1/2018,37779
Money Services,Puerto Rico,1/1/2018,20534
Money Services,Rhode Island,1/1/2018,4618
Money Services,South Carolina,1/1/2018,19282
Money Services,South Dakota,1/1/2018,2824
Money Services,Tennessee,1/1/2018,23037
Money Services,Texas,1/1/2018,104141
Money Services,U.S. Virgin Islands,1/1/2018,2741
Money Services,Unknown/Blank,1/1/2018,7960
Money Services,Utah,1/1/2018,7258
Money Services,Vermont,1/1/2018,1809
Money Services,Virginia,1/1/2018,32358
Money Services,Washington,1/1/2018,19228
Money Services,West Virginia,1/1/2018,5809
Money Services,Wisconsin,1/1/2018,12213
Money Services,Wyoming,1/1/2018,2311
Money Services,Alabama,1/1/2019,11599
Money Services,Alaska,1/1/2019,2198
Money Services,American Samoa,1/1/2019,123
Money Services,Arizona,1/1/2019,18564
Money Services,Arkansas,1/1/2019,7215
Money Services,California,1/1/2019,199127
Money Services,Colorado,1/1/2019,96920
Money Services,Connecticut,1/1/2019,11721
Money Services,Delaware,1/1/2019,3483
Money Services,District of Columbia,1/1/2019,9009
Money Services,Federated States of Micronesia,1/1/2019,72
Money Services,Florida,1/1/2019,86519
Money Services,Georgia,1/1/2019,35388
Money Services,Guam,1/1/2019,344
Money Services,Hawaii,1/1/2019,5791
Money Services,Idaho,1/1/2019,2255
Money Services,Illinois,1/1/2019,20408
Money Services,Indiana,1/1/2019,11413
Money Services,Iowa,1/1/2019,4710
Money Services,Kansas,1/1/2019,5293
Money Services,Kentucky,1/1/2019,8189
Money Services,Louisiana,1/1/2019,12846
Money Services,Maine,1/1/2019,2470
Money Services,Marshall Islands,1/1/2019,112
Money Services,Maryland,1/1/2019,23840
Money Services,Massachusetts,1/1/2019,24135
Money Services,Michigan,1/1/2019,15184
Money Services,Minnesota,1/1/2019,16979
Money Services,Mississippi,1/1/2019,8734
Money Services,Missouri,1/1/2019,11763
Money Services,Montana,1/1/2019,1983
Money Services,Nebraska,1/1/2019,4114
Money Services,Nevada,1/1/2019,10501
Money Services,New Hampshire,1/1/2019,2421
Money Services,New Jersey,1/1/2019,37718
Money Services,New Mexico,1/1/2019,4849
Money Services,New York,1/1/2019,108111
Money Services,North Carolina,1/1/2019,29743
Money Services,North Dakota,1/1/2019,2207
Money Services,Northern Mariana Islands,1/1/2019,169
Money Services,Ohio,1/1/2019,19457
Money Services,Oklahoma,1/1/2019,8409
Money Services,Oregon,1/1/2019,8470
Money Services,Palau,1/1/2019,10
Money Services,Pennsylvania,1/1/2019,31605
Money Services,Puerto Rico,1/1/2019,15622
Money Services,Rhode Island,1/1/2019,3672
Money Services,South Carolina,1/1/2019,13031
Money Services,South Dakota,1/1/2019,1468
Money Services,Tennessee,1/1/2019,16725
Money Services,Texas,1/1/2019,92714
Money Services,U.S. Virgin Islands,1/1/2019,2857
Money Services,Unknown/Blank,1/1/2019,7280
Money Services,Utah,1/1/2019,4816
Money Services,Vermont,1/1/2019,958
Money Services,Virginia,1/1/2019,27141
Money Services,Washington,1/1/2019,16395
Money Services,West Virginia,1/1/2019,3249
Money Services,Wisconsin,1/1/2019,7070
Money Services,Wyoming,1/1/2019,1379
Money Services,Alabama,1/1/2020,9973
Money Services,Alaska,1/1/2020,1902
Money Services,American Samoa,1/1/2020,212
Money Services,Arizona,1/1/2020,17353
Money Services,Arkansas,1/1/2020,6043
Money Services,California,1/1/2020,275691
Money Services,Colorado,1/1/2020,117868
Money Services,Connecticut,1/1/2020,11253
Money Services,Delaware,1/1/2020,3637
Money Services,District of Columbia,1/1/2020,6518
Money Services,Federated States of Micronesia,1/1/2020,81
Money Services,Florida,1/1/2020,78285
Money Services,Georgia,1/1/2020,39563
Money Services,Guam,1/1/2020,373
Money Services,Hawaii,1/1/2020,4099
Money Services,Idaho,1/1/2020,1734
Money Services,Illinois,1/1/2020,17323
Money Services,Indiana,1/1/2020,10151
Money Services,Iowa,1/1/2020,3901
Money Services,Kansas,1/1/2020,4237
Money Services,Kentucky,1/1/2020,6993
Money Services,Louisiana,1/1/2020,10284
Money Services,Maine,1/1/2020,1920
Money Services,Marshall Islands,1/1/2020,51
Money Services,Maryland,1/1/2020,24174
Money Services,Massachusetts,1/1/2020,23977
Money Services,Michigan,1/1/2020,15569
Money Services,Minnesota,1/1/2020,13036
Money Services,Mississippi,1/1/2020,7397
Money Services,Missouri,1/1/2020,9270
Money Services,Montana,1/1/2020,1766
Money Services,Nebraska,1/1/2020,3108
Money Services,Nevada,1/1/2020,8512
Money Services,New Hampshire,1/1/2020,1962
Money Services,New Jersey,1/1/2020,36798
Money Services,New Mexico,1/1/2020,3633
Money Services,New York,1/1/2020,102622
Money Services,North Carolina,1/1/2020,25737
Money Services,North Dakota,1/1/2020,1465
Money Services,Northern Mariana Islands,1/1/2020,221
Money Services,Ohio,1/1/2020,16646
Money Services,Oklahoma,1/1/2020,6213
Money Services,Oregon,1/1/2020,8641
Money Services,Palau,1/1/2020,16
Money Services,Pennsylvania,1/1/2020,28039
Money Services,Puerto Rico,1/1/2020,11523
Money Services,Rhode Island,1/1/2020,3113
Money Services,South Carolina,1/1/2020,11552
Money Services,South Dakota,1/1/2020,1075
Money Services,Tennessee,1/1/2020,14909
Money Services,Texas,1/1/2020,81674
Money Services,U.S. Virgin Islands,1/1/2020,2524
Money Services,Unknown/Blank,1/1/2020,6002
Money Services,Utah,1/1/2020,4192
Money Services,Vermont,1/1/2020,859
Money Services,Virginia,1/1/2020,24645
Money Services,Washington,1/1/2020,18581
Money Services,West Virginia,1/1/2020,2224
Money Services,Wisconsin,1/1/2020,4987
Money Services,Wyoming,1/1/2020,992
Money Services,Alabama,1/1/2021,10823
Money Services,Alaska,1/1/2021,2362
Money Services,American Samoa,1/1/2021,353
Money Services,Arizona,1/1/2021,19811
Money Services,Arkansas,1/1/2021,9244
Money Services,California,1/1/2021,429069
Money Services,Colorado,1/1/2021,144486
Money Services,Connecticut,1/1/2021,12022
Money Services,Delaware,1/1/2021,4492
Money Services,District of Columbia,1/1/2021,4966
Money Services,Federated States of Micronesia,1/1/2021,98
Money Services,Florida,1/1/2021,83228
Money Services,Georgia,1/1/2021,39726
Money Services,Guam,1/1/2021,389
Money Services,Hawaii,1/1/2021,4813
Money Services,Idaho,1/1/2021,2077
Money Services,Illinois,1/1/2021,20242
Money Services,Indiana,1/1/2021,10624
Money Services,Iowa,1/1/2021,4619
Money Services,Kansas,1/1/2021,4398
Money Services,Kentucky,1/1/2021,7779
Money Services,Louisiana,1/1/2021,10734
Money Services,Maine,1/1/2021,2056
Money Services,Marshall Islands,1/1/2021,22
Money Services,Maryland,1/1/2021,23672
Money Services,Massachusetts,1/1/2021,24085
Money Services,Michigan,1/1/2021,16406
Money Services,Minnesota,1/1/2021,10399
Money Services,Mississippi,1/1/2021,8709
Money Services,Missouri,1/1/2021,8613
Money Services,Montana,1/1/2021,1905
Money Services,Nebraska,1/1/2021,4020
Money Services,Nevada,1/1/2021,9433
Money Services,New Hampshire,1/1/2021,1920
Money Services,New Jersey,1/1/2021,41003
Money Services,New Mexico,1/1/2021,3885
Money Services,New York,1/1/2021,121825
Money Services,North Carolina,1/1/2021,27519
Money Services,North Dakota,1/1/2021,1536
Money Services,Northern Mariana Islands,1/1/2021,292
Money Services,Ohio,1/1/2021,16924
Money Services,Oklahoma,1/1/2021,7139
Money Services,Oregon,1/1/2021,10648
Money Services,Palau,1/1/2021,9
Money Services,Pennsylvania,1/1/2021,29578
Money Services,Puerto Rico,1/1/2021,14854
Money Services,Rhode Island,1/1/2021,3141
Money Services,South Carolina,1/1/2021,11753
Money Services,South Dakota,1/1/2021,1372
Money Services,Tennessee,1/1/2021,17695
Money Services,Texas,1/1/2021,97804
Money Services,U.S. Virgin Islands,1/1/2021,2419
Money Services,Unknown/Blank,1/1/2021,5406
Money Services,Utah,1/1/2021,4793
Money Services,Vermont,1/1/2021,777
Money Services,Virginia,1/1/2021,24142
Money Services,Washington,1/1/2021,24371
Money Services,West Virginia,1/1/2021,2197
Money Services,Wisconsin,1/1/2021,6111
Money Services,Wyoming,1/1/2021,1020
Money Services,Alabama,1/1/2022,11657
Money Services,Alaska,1/1/2022,2194
Money Services,American Samoa,1/1/2022,253
Money Services,Arizona,1/1/2022,20463
Money Services,Arkansas,1/1/2022,11828
Money Services,California,1/1/2022,507239
Money Services,Colorado,1/1/2022,120879
Money Services,Connecticut,1/1/2022,10556
Money Services,Delaware,1/1/2022,4663
Money Services,District of Columbia,1/1/2022,4292
Money Services,Federated States of Micronesia,1/1/2022,119
Money Services,Florida,1/1/2022,88852
Money Services,Georgia,1/1/2022,37332
Money Services,Guam,1/1/2022,408
Money Services,Hawaii,1/1/2022,4548
Money Services,Idaho,1/1/2022,2131
Money Services,Illinois,1/1/2022,20361
Money Services,Indiana,1/1/2022,10695
Money Services,Iowa,1/1/2022,5029
Money Services,Kansas,1/1/2022,4795
Money Services,Kentucky,1/1/2022,7633
Money Services,Louisiana,1/1/2022,12080
Money Services,Maine,1/1/2022,2149
Money Services,Marshall Islands,1/1/2022,26
Money Services,Maryland,1/1/2022,22570
Money Services,Massachusetts,1/1/2022,20998
Money Services,Michigan,1/1/2022,14725
Money Services,Minnesota,1/1/2022,11353
Money Services,Mississippi,1/1/2022,8935
Money Services,Missouri,1/1/2022,9031
Money Services,Montana,1/1/2022,2154
Money Services,Nebraska,1/1/2022,4664
Money Services,Nevada,1/1/2022,9443
Money Services,New Hampshire,1/1/2022,1766
Money Services,New Jersey,1/1/2022,38766
Money Services,New Mexico,1/1/2022,4398
Money Services,New York,1/1/2022,117152
Money Services,North Carolina,1/1/2022,27141
Money Services,North Dakota,1/1/2022,1669
Money Services,Northern Mariana Islands,1/1/2022,140
Money Services,Ohio,1/1/2022,16132
Money Services,Oklahoma,1/1/2022,8547
Money Services,Oregon,1/1/2022,10121
Money Services,Palau,1/1/2022,12
Money Services,Pennsylvania,1/1/2022,26234
Money Services,Puerto Rico,1/1/2022,13567
Money Services,Rhode Island,1/1/2022,2978
Money Services,South Carolina,1/1/2022,11932
Money Services,South Dakota,1/1/2022,1553
Money Services,Tennessee,1/1/2022,18102
Money Services,Texas,1/1/2022,118344
Money Services,U.S. Virgin Islands,1/1/2022,1951
Money Services,Unknown/Blank,1/1/2022,8793
Money Services,Utah,1/1/2022,5233
Money Services,Vermont,1/1/2022,628
Money Services,Virginia,1/1/2022,22972
Money Services,Washington,1/1/2022,23998
Money Services,West Virginia,1/1/2022,2157
Money Services,Wisconsin,1/1/2022,7116
Money Services,Wyoming,1/1/2022,1139
Other,Alabama,1/1/2014,20
Other,Alaska,1/1/2014,4
Other,American Samoa,1/1/2014,0
Other,Arizona,1/1/2014,77
Other,Arkansas,1/1/2014,51
Other,California,1/1/2014,875
Other,Colorado,1/1/2014,171
Other,Connecticut,1/1/2014,82
Other,Delaware,1/1/2014,3688
Other,District of Columbia,1/1/2014,362
Other,Federated States of Micronesia,1/1/2014,0
Other,Florida,1/1/2014,1291
Other,Georgia,1/1/2014,321
Other,Guam,1/1/2014,1
Other,Hawaii,1/1/2014,7
Other,Idaho,1/1/2014,10
Other,Illinois,1/1/2014,348
Other,Indiana,1/1/2014,103
Other,Iowa,1/1/2014,25
Other,Kansas,1/1/2014,306
Other,Kentucky,1/1/2014,33
Other,Louisiana,1/1/2014,20
Other,Maine,1/1/2014,15
Other,Marshall Islands,1/1/2014,0
Other,Maryland,1/1/2014,229
Other,Massachusetts,1/1/2014,1465
Other,Michigan,1/1/2014,2146
Other,Minnesota,1/1/2014,209
Other,Mississippi,1/1/2014,10
Other,Missouri,1/1/2014,136
Other,Montana,1/1/2014,4
Other,Nebraska,1/1/2014,25
Other,Nevada,1/1/2014,61
Other,New Hampshire,1/1/2014,540
Other,New Jersey,1/1/2014,347
Other,New Mexico,1/1/2014,3
Other,New York,1/1/2014,3430
Other,North Carolina,1/1/2014,442
Other,North Dakota,1/1/2014,14
Other,Northern Mariana Islands,1/1/2014,0
Other,Ohio,1/1/2014,322
Other,Oklahoma,1/1/2014,207
Other,Oregon,1/1/2014,29
Other,Palau,1/1/2014,0
Other,Pennsylvania,1/1/2014,330
Other,Puerto Rico,1/1/2014,443
Other,Rhode Island,1/1/2014,23
Other,South Carolina,1/1/2014,59
Other,South Dakota,1/1/2014,0
Other,Tennessee,1/1/2014,1631
Other,Texas,1/1/2014,902
Other,U.S. Virgin Islands,1/1/2014,0
Other,Unknown/Blank,1/1/2014,643
Other,Utah,1/1/2014,9383
Other,Vermont,1/1/2014,2
Other,Virginia,1/1/2014,800
Other,Washington,1/1/2014,93
Other,West Virginia,1/1/2014,10
Other,Wisconsin,1/1/2014,77
Other,Wyoming,1/1/2014,4
Other,Alabama,1/1/2015,27
Other,Alaska,1/1/2015,11
Other,American Samoa,1/1/2015,0
Other,Arizona,1/1/2015,181
Other,Arkansas,1/1/2015,38
Other,California,1/1/2015,1436
Other,Colorado,1/1/2015,243
Other,Connecticut,1/1/2015,74
Other,Delaware,1/1/2015,4888
Other,District of Columbia,1/1/2015,420
Other,Federated States of Micronesia,1/1/2015,0
Other,Florida,1/1/2015,481
Other,Georgia,1/1/2015,256
Other,Guam,1/1/2015,1
Other,Hawaii,1/1/2015,5
Other,Idaho,1/1/2015,18
Other,Illinois,1/1/2015,835
Other,Indiana,1/1/2015,103
Other,Iowa,1/1/2015,50
Other,Kansas,1/1/2015,111
Other,Kentucky,1/1/2015,71
Other,Louisiana,1/1/2015,21
Other,Maine,1/1/2015,14
Other,Marshall Islands,1/1/2015,0
Other,Maryland,1/1/2015,138
Other,Massachusetts,1/1/2015,1324
Other,Michigan,1/1/2015,3028
Other,Minnesota,1/1/2015,73
Other,Mississippi,1/1/2015,23
Other,Missouri,1/1/2015,362
Other,Montana,1/1/2015,8
Other,Nebraska,1/1/2015,40
Other,Nevada,1/1/2015,105
Other,New Hampshire,1/1/2015,229
Other,New Jersey,1/1/2015,467
Other,New Mexico,1/1/2015,10
Other,New York,1/1/2015,3774
Other,North Carolina,1/1/2015,418
Other,North Dakota,1/1/2015,18
Other,Northern Mariana Islands,1/1/2015,0
Other,Ohio,1/1/2015,310
Other,Oklahoma,1/1/2015,107
Other,Oregon,1/1/2015,31
Other,Palau,1/1/2015,0
Other,Pennsylvania,1/1/2015,264
Other,Puerto Rico,1/1/2015,207
Other,Rhode Island,1/1/2015,25
Other,South Carolina,1/1/2015,44
Other,South Dakota,1/1/2015,16
Other,Tennessee,1/1/2015,1746
Other,Texas,1/1/2015,1545
Other,U.S. Virgin Islands,1/1/2015,0
Other,Unknown/Blank,1/1/2015,1294
Other,Utah,1/1/2015,18557
Other,Vermont,1/1/2015,1
Other,Virginia,1/1/2015,436
Other,Washington,1/1/2015,87
Other,West Virginia,1/1/2015,16
Other,Wisconsin,1/1/2015,76
Other,Wyoming,1/1/2015,3
Other,Alabama,1/1/2016,59
Other,Alaska,1/1/2016,1
Other,American Samoa,1/1/2016,0
Other,Arizona,1/1/2016,136
Other,Arkansas,1/1/2016,36
Other,California,1/1/2016,1837
Other,Colorado,1/1/2016,530
Other,Connecticut,1/1/2016,90
Other,Delaware,1/1/2016,4876
Other,District of Columbia,1/1/2016,336
